#,Número de artículo,Descripción del artículo,En stock,Último precio de compra,Ubicacion
1365,R001353,Rodamiento de aguja 14BTM2012,1.0000,0.000000,D1.2
1366,R001354,Rodamiento de agujas INA NKIS17,1.0000,0.000000,D1.2
1367,R001355,Rodamiento de agujas INA RNA-NA 4905,4.0000,0.000000,D1.2
1368,R001356,Rodamiento de agujas INA SCE 912 B,1.0000,0.000000,D1.2
1369,R001357,Rodamiento INA HK1812,1.0000,0.000000,D1.2
1370,R001358,Rodamiento INA NKIA/ NKIB 5905,1.0000,0.000000,D1.2
1371,R001359,Rodamiento lineal 0730-20,1.0000,0.000000,D1.2
1372,R001360,Rodamiento lineal BL 3045,1.0000,0.000000,D1.2
1373,R001361,Rodamiento lineal de diámetro 25,3.0000,0.000000,D1.2
1374,R001362,Rodamiento LM29749,1.0000,0.000000,D1.2
1375,R001363,Rodamiento NKIB 5903,0.0000,0.000000,D1.2
1376,R001364,Rodamiento 6008 2RS/C3,2.0000,0.000000,D1.2
1377,R001365,"Sellos de diámetro 51, 7 altura",4.0000,0.000000,D1.2
1378,R001366,"Válvula 3/2 pilotada de 1/4 NPT, 24VDC VP342-5DZ-02A",2.0000,0.000000,D1.2
1379,R001367,Ventosa PF-60,3.0000,0.000000,D1.2
1380,R001368,Ventosa ZPT50CN-B8,3.0000,0.000000,D1.2
1381,R001369,"Banda de hule lona 4” de ancho, largo de 6936 mm, negra",1.0000,0.000000,D1.3
1382,R001370,"Banda de lona de 5 1/2” de ancho, verde",1.0000,0.000000,D1.3
1383,R001371,"Banda de lona de 3” de ancho, largo de 3100mm, verde",1.0000,0.000000,D1.3
1384,R001372,"Banda de lona de 3” de ancho, largo de 3265mm, verde",1.0000,0.000000,D1.3
1385,R001373,"Banda de PVC de 8 3/4”, Verde",1.0000,0.000000,D1.3
1386,R001374,"Banda de lona 30 mm de ancho, largo de 2150 mm, verde",2.0000,0.000000,D1.3
1387,R001375,Aguja engomadora,4.0000,0.000000,D1.4
1388,R001376,Bombilla 10 x 28; 130V; 20 mA,15.0000,31.250000,D1.4
1389,R001377,Boquilla engomadora,4.0000,0.000000,D1.4
1390,R001378,Cable para sensor conexión a 90º,5.0000,0.000000,D1.4
1391,R001379,Codificador de eje CE 65M encoder,1.0000,0.000000,D1.4
1392,R001380,Codificador de eje CE 65S encoder,1.0000,0.000000,D1.4
1393,R001381,Conector para sensor SME0-4-4-led-24 con cable,1.0000,0.000000,D1.4
1394,R001382,Convertidor neumático – electrónico PEN-M5 FESTO,1.0000,0.000000,D1.4
1395,R001383,"Electroválvula DC24V, de 1/8”",2.0000,0.000000,D1.4
1396,R001384,Empaque para boquilla engomadora,2.0000,0.000000,D1.4
1397,R001385,Interruptor de presión 176  110 450,0.0000,0.000000,D1.4
1398,R001386,"Interruptor de proximidad magnético SMEO-4-K-LED-24 B, 164 595, 9 mm",2.0000,0.000000,D1.4
1399,R001387,Interruptor de proximidad magnético SMT-8-PS-K-LED-24-B 175 436 rectangular,3.0000,0.000000,D1.4
1400,R001388,Opto acoplador de 1-pliegue,1.0000,0.000000,D1.4
1401,R001389,Opto acoplador de 2-pliegue,2.0000,0.000000,D1.4
1402,R001390,Pantalla,1.0000,0.000000,D1.4
1403,R001391,PLC SIMATIC salida analógica,1.0000,0.000000,D1.4
1404,R001392,Protector para cable,1.0000,0.000000,D1.4
1405,R001393,"Rodillo para el interruptor, posición 8",4.0000,0.000000,D1.4
1406,R001394,"Sensor de proximidad , conexión roscada, Bi5-M18-VP4X-H1141",2.0000,0.000000,D1.4
1407,R001395,"Sensor de proximidad inductivo lm18-3008na, 200mA de 16 mm",1.0000,0.000000,D1.4
1408,R001396,Sensor de proximidad inductivo M2M30-S10POCDCLS DC 10-30V,3.0000,0.000000,D1.4
1409,R001397,"Sensor de proximidad inductivo, 872C-A4N12-A5 300mA, 10 mm",1.0000,0.000000,D1.4
1410,R001398,"Sensor de proximidad inductivo, NMB8-30GM65-E2-FE-V1, 10-30VDC, 200mA, 1 1/4”",1.0000,0.000000,D1.4
1411,R001399,"Sensor de proximidad inductivo, NPN NO, 18 mm, 10-30V",0.0000,0.000000,D1.4
1412,R001400,"Sensor de proximidad Magnético-inductivo Bi2U-M12-AP4X-H1141, 11 mm,",1.0000,0.000000,D1.4
1413,R001401,"Sensor de proximidad RGT, pos 12, 1 1/4”",0.0000,0.000000,D1.4
1414,R001402,Sensor de Switch photoelectric ER18-5DL,1.0000,0.000000,D1.4
1415,R001403,Sensor magnético de seguridad BNS300 01zG 2230,1.0000,0.000000,D1.4
1416,R001404,Sensor y/o seguro sobrepresión XS1N30P de 27 mm,4.0000,0.000000,D1.4
1417,R001405,Servodrive ACP201-14 ABB Eje Y,1.0000,0.000000,D1.4
1418,R001406,Tarjeta de sistema de control de alimentación,1.0000,0.000000,D1.4
1419,R001407,Tarjeta DOI32 Channel Board,3.0000,0.000000,D1.4
1420,R001408,Tarjeta DOUT24 Channel Board,2.0000,0.000000,D1.4
1421,R001409,Tarjeta modulo CAN 2 serie 1132,1.0000,0.000000,D1.4
1422,R001410,Tuerca para sensor de 1 1/4”,4.0000,0.000000,D1.4
1423,R001411,Resistencia para horno,10.0000,65.000000,D1.5
1424,R001412,Brazo aplicador de polvo,1.0000,0.000000,D2.0
1425,R001413,Cilindros metálicos,4.0000,0.000000,D2.0
1426,R001414,Correa 25 x 255L,3.0000,0.000000,D2.0
1427,R001415,Correa 25 x 300H,4.0000,0.000000,D2.0
1428,R001416,Correa 25 x 322L,3.0000,0.000000,D2.0
1429,R001417,Correa 25 x 330H,2.0000,0.000000,D2.0
1430,R001418,Correa AX-27,2.0000,0.000000,D2.0
1431,R001419,Eje Ø24 L397,2.0000,0.000000,D2.0
1432,R001420,Eje Ø40 L457,1.0000,0.000000,D2.0
1433,R001421,Eje Ø40 L470,1.0000,0.000000,D2.0
1434,R001422,Eje Ø40 L528,1.0000,0.000000,D2.0
1435,R001423,Faja tangencial 35 mm x 2630 mm x 4 mm,2.0000,0.000000,D2.0
1436,R001424,Faja Verde-amarilla 980 x 10 x 980 mm,3.0000,0.000000,D2.0
1437,R001425,Faja Verde-amarilla 2200 x 30 x 4 mm,1.0000,0.000000,D2.0
1438,R001426,Faja Verde-amarilla 2600 x 35 x 4 mm,0.0000,0.000000,D2.0
1439,R001427,Filtros de aire 95/155 x 32,2.0000,0.000000,D2.0
1440,R001428,Guía metálica,2.0000,0.000000,D2.0
1441,R001429,"Manómetro de 3” de 0 a 10 Kpa, tubería de gas",1.0000,0.000000,D2.1
1442,R001430,Filtro de metal para aplicador de polvo,1.0000,0.000000,D2.1
1443,R001431,Regulador de presión electrónico SMC ITV-2030-312L3,1.0000,0.000000,D2.1
1444,R001432,Electroválvula VE4025A1004,1.0000,0.000000,D2.1
1445,R001433,Tarjeta HJDY-5-2012,1.0000,0.000000,D2.1
1446,R001434,Bujía para encendido de horno,2.0000,0.000000,D2.1
1447,R001435,Fuente de alimentación de NEON HT-308B,2.0000,0.000000,D2.1
1448,R001436,Vibrador  K16,3.0000,0.000000,D2.1
1449,R001437,"Selector dos posiciones NO, 6A250VAC",4.0000,0.000000,D2.1
1450,R001438,"Pulsador con block uno NO y uno NC, rojo",5.0000,0.000000,D2.1
1451,R001439,"Pulsador con enclavamiento con block NO, paro de emergencia",2.0000,0.000000,D2.1
1452,R001440,"Pulsador con enclavamiento con block NC, paro de emergencia",3.0000,0.000000,D2.1
1453,R001441,Ventosa festo ESS-50SN,39.0000,0.000000,D2.1
1454,R001442,Válvula solenoide de 1/2” 24VDC,1.0000,0.000000,D2.1
1455,R001443,Rueda sistema de alambre,2.0000,0.000000,D2.1 – 01
1456,R001444,Rueda de corte de alambre,1.0000,0.000000,D2.1 – 01
1457,R001445,Cilindro Festo DNG-32-40-PPV-A,1.0000,0.000000,D2.1 – 01
1458,R001446,Válvula reguladora de aire de 1/4” AR20-02,1.0000,0.000000,D2.1 – 01
1459,R001447,Dedos de traslado de cuerpos,5.0000,0.000000,D2.1 – 01
1460,R001448,Anillo metálico de 28 x 15 x 02,8.0000,0.000000,D2.1 – 01
1461,R001449,"Manómetro de 3/4”, 0 – 0.2 Mpa",3.0000,0.000000,D2.1 – 02
1462,R001450,Regulador de presión 0.005 – 02MPA. IR1000-01,1.0000,0.000000,D2.1 – 02
1463,R001451,Rodamiento AELS204D1,3.0000,0.000000,D2.1 – 02
1464,R001452,Rodamiento YET 204-012,4.0000,0.000000,D2.1 – 02
1465,R001453,Presostato VQ21M1 -5G-C6,3.0000,18.000000,D2.1 – 03
1466,R001454,Switch de flujo PF2A550-02-1,1.0000,0.000000,D2.1 – 03
1467,R001455,Filtro de aire vogel 213-910,1.0000,0.000000,D2.1 – 03
1468,R001456,Control de vacío ZSE40A-01-22L,2.0000,0.000000,D2.1 – 03
1469,R001457,Válvula de seguridad VXF21AAA,2.0000,0.000000,D2.1 – 03
1470,R001458,Sensor PM-K44,1.0000,0.000000,D2.1 – 04
1471,R001459,Sensor PRT12-4DO,2.0000,0.000000,D2.1 – 04
1472,R001460,Sensor PSN17-5DN,2.0000,0.000000,D2.1 – 04
1473,R001461,Sensor EX-31A,2.0000,0.000000,D2.1 – 04
1474,R001462,"Fusibles RX1D, 1000V",4.0000,0.000000,D2.1 – 04
1475,R001463,"Guía Z, 0.8",1.0000,0.000000,D2.1 – 05
1476,R001464,"Guía Z, 0.5",3.0000,0.000000,D2.1 – 05
1477,R001465,Cascada de aplicador de polvo,1.0000,0.000000,D2.1 – 05
1478,R001466,Tornillo M4 x 15,44.0000,0.000000,D2.1 – 05
1479,R001467,Tornillo M3 x 6,45.0000,0.000000,D2.1 – 05
1480,R001468,Faldas de obturación o labios,163.0000,5.000000,D2.1 – 05
1481,R001469,Ficha plástica de D6 x 1 mm,216.0000,0.000000,D2.1 – 05
1482,R001470,Clutch eléctrico laminador de alambre de cobre,1.0000,0.000000,D3.3
1483,R001471,Lubricadores,2.0000,0.000000,D3.3
1484,R001472,Válvula neumática K16,3.0000,0.000000,D3.3
1485,R001473,Rodillo de leva de mandril inferior,4.0000,0.000000,D3.3
1486,R001474,Chumacera UCFC205,5.0000,0.000000,D3.3
1487,R001475,Uñas,7.0000,0.000000,D3.3
1488,R001476,"Manómetro de 2” de 0 a 1.6 Mpa, conexión de 1/4”",1.0000,0.000000,D2.1 – 01
1489,R001477,"Sensor modelo CS1-A, DC/AC 5-240V 100mA 10W",1.0000,0.000000,D2.1 – 01
1490,R001478,Cilindro MGPM12-30,1.0000,0.000000,D2.1 – 01
1491,R001479,Cilindro MA16 x 25 – S – U,2.0000,0.000000,D2.1 – 01
1492,R001480,Potenciómetros RoHS R10K,4.0000,0.000000,D2.1 – 01
1493,R001481,Tarjeta HJOY-4B-2006,1.0000,0.000000,D2.1 – 06
1494,R001482,Tarjeta 070820.PCB,1.0000,0.000000,D2.1 – 06
1495,R001483,Medidor digital Modelo: DM3B-DV20,3.0000,0.000000,D2.1 – 06
1496,R001484,Agujas Centradoras,10.0000,0.000000,D2.1 – 06
1497,R001485,Pines de pinza 2240-2,4.0000,0.000000,D2.1 – 07
1498,R001486,Guía para tijera manual 064-19,1.0000,0.000000,D2.4
1499,R001487,Cilindro original TVS,1.0000,0.000000,D2.3
1500,R001488,Guía de troqueles BIBRA,4.0000,0.000000,D2.4
1501,R001489,Amortiguador SA-3/8X1/ AIRTAC ACJ2525,4.0000,24.130000,D2.4
1502,R001490,Anillo de tuerca 974-820-031,10.0000,0.000000,D2.4
1503,R001491,Base para shock,4.0000,0.000000,D2.4
1504,R001492,Cilindro ADVU-25-10-A-P-A,1.0000,0.000000,D2.4
1505,R001493,Cilindro festo EV-20-4 150683 max. 6 bar,5.0000,25.000000,D2.4
1506,R001494,Cilindro MA20X10-S-CA,1.0000,0.000000,D2.4
1507,R001495,"Correa 10 x T05 x 450, 450-5M-25",2.0000,0.000000,D2.4
1508,R001496,"Correa 15 x DL T05 x 800, HTD800-5M doble",1.0000,0.000000,D2.4
1509,R001497,Correa 15 x HTD 900 – 5M,2.0000,0.000000,D2.4
1510,R001498,"Correa 15 x T05 x 450, 450-5M-25",0.0000,0.000000,D2.4
1511,R001499,Correa 50 1200 8M,1.0000,0.000000,D2.4
1512,R001500,Correa en V 9.5 x 1250,1.0000,0.000000,D2.4
1513,R001501,Correa en V SPA 1180 Lw,2.0000,0.000000,D2.4
1514,R001502,Correa en V SPZ 1262 Lw,2.0000,0.000000,D2.4
1515,R001503,Correa en V SPZ 1262 Lw,2.0000,0.000000,D2.4
1516,R001504,"Electroválvula 3/2, 24VDC, 1/4” Normalmente abierta",1.0000,0.000000,D2.4
1517,R001505,"Electroválvula 3/2, 24VDC, 1/4” Normalmente cerrada",2.0000,0.000000,D2.4
1518,R001506,Engranes mesa de expulsión de lamina,4.0000,0.000000,D2.4
1519,R001507,Faja verde 2340 mm x 80 mm x 3 mm,1.0000,0.000000,D2.4
1520,R001508,Faja verde 4600 mm x 80 mm x 3 mm,1.0000,758.930000,D2.4
1521,R001509,Faja verde 6600 mm x 80 mm x 3 mm,1.0000,0.000000,D2.4
1522,R001510,Faja verde 8975 mm x 80 mm x 3 mm,1.0000,0.000000,D2.4
1523,R001511,Filtro de aire vogel 213-910,1.0000,0.000000,D2.4
1524,R001512,"Filtro de bronce de 6 mm, 995-554-003",10.0000,0.000000,D2.4
1525,R001513,Formador de vacío,2.0000,0.000000,D2.4
1526,R001514,"Inserto de válvulas, 995-000-817",10.0000,0.000000,D2.4
1527,R001515,Manifold de 1/4”,1.0000,0.000000,D2.4
1528,R001516,"Manómetro de 1”, 0 – 3000 PSI",9.0000,6.098333,D2.4
1529,R001517,Nivel 996-000-117,10.0000,0.000000,D2.4
1530,R001518,O ´ring 06 x 16 x 6 mm,7.0000,0.000000,D2.4
1531,R001519,O ´ring 10 x 14.8 x 3.3 mm,11.0000,0.000000,D2.4
1532,R001520,Retenedor 10 x 20 x 6 mm,0.0000,0.000000,D2.4
1533,R001521,O ring 28 x 35.5 x 5 mm loaded rod seal,0.0000,0.000000,D2.4
1534,R001522,O ring 3/16 x 1-3/4 x 3/8 Hyd Rod Seals,0.0000,0.000000,D2.4
1535,R001523,Pistón de guía 843-110-010,10.0000,0.000000,D2.4
1536,R001524,Racor rápido roscado de 1/4” x 10 mm,50.0000,12.054000,D2.4
1537,R001525,Relé con base 24V DC RM 024L 14 PINS,2.0000,0.000000,D1.4
1538,R001526,Retenedor 10x19x7,3.0000,0.000000,D2.4
1539,R001527,Retenedor 15x32x7,15.0000,0.000000,D2.4
1540,R001528,Retenedor 17x23x3,1.0000,0.000000,D2.4
1541,R001529,Retenedor 17x28x7,2.0000,0.000000,D2.4
1542,R001530,Ventosas GR75,3.0000,0.000000,D2.4
1543,R001531,Filtros de aire 95/155 x 32,1.0000,0.000000,D3.0
1544,R001532,Parafina,1.0000,0.000000,D3.0
1545,R001533,Rodamiento 6009-ZZ,16.0000,0.000000,D3.1 – 01
1546,R001534,Rines de nylon,1.0000,0.000000,D3.1 – 02
1547,R001535,Nozzle- boquilla,3.0000,0.000000,D3.1 – 02
1548,R001536,Agujas,3.0000,0.000000,D3.1 – 02
1549,R001537,O´ring 18 x 3.5 mm,7.0000,0.000000,D3.1 – 02
1550,R001538,Empaque 5/31 x 10,8.0000,0.000000,D3.1 – 02
1551,R001539,O´ring 25 x 3.5 mm,9.0000,0.000000,D3.1 – 02
1552,R001540,Empaque 3/13 x 4,37.0000,0.000000,D3.1 – 02
1553,R001541,Empaque 0.25/1.25” x 3/16”,80.0000,0.000000,D3.1 – 02
1554,R001542,"Bomba de tinta, PUMP TYPE 04040166",11.0000,400.000000,D3.2
1555,R001543,"Fuente de poder -12v, +12v, +300v",1.0000,0.000000,D3.2
1556,R001544,Generador de alto voltaje,0.0000,0.000000,D3.2
1557,R001545,Generador de alto voltaje P24-7500-01,0.0000,0.000000,D3.2
1558,R001546,Tarjeta Madre 4P0050L4A0,1.0000,0.000000,D3.2
1559,R001547,Tarjeta Madre 4P0050MNA0,0.0000,0.000000,D3.2
1560,R001548,Touch screen,1.0000,0.000000,D3.2
1561,R001549,Aplicador de solvente,3.0000,0.000000,D3.2 – C1
1562,R001550,Dampers,13.0000,0.000000,D3.2 – C1
1563,R001551,Deposito de solvente,1.0000,0.000000,D3.2 – C1
1564,R001552,Deposito de tinta,1.0000,0.000000,D3.2 – C1
1565,R001553,Deposito de tinta,1.0000,0.000000,D3.2 – C1
1566,R001554,Filtros de tinta,9.0000,50.000000,D3.2 – C1
1567,R001555,Base de alto voltaje,1.0000,0.000000,D3.2 – C2
1568,R001556,Bomba de vacío 24VDC,6.0000,0.000000,D3.2 – C2
1569,R001557,Conector plástico four way,2.0000,0.000000,D3.2 – C2
1570,R001558,Conector reducidor plásticos manguera de 2.3 mm,37.0000,0.000000,D3.2 – C2
1571,R001559,"Electroválvula 24V, 00208873",2.0000,0.000000,D3.2 – C2
1572,R001560,Filtros de aguja,12.0000,0.000000,D3.2 – C2
1573,R001561,Filtros mariposa de 1/8”,48.0000,15.000000,D3.2 – C2
1574,R001562,Filtros mariposa de 1/4”,27.0000,15.000000,D3.2 – C2
1575,R001563,Fiting plásticos,18.0000,0.000000,D3.2 – C2
1576,R001564,Modulo de tinta,2.0000,0.000000,D3.2 – C2
1577,R001565,O ring para fiting plásticos,19.0000,0.000000,D3.2 – C2
1578,R001566,Tuerca de compresión,39.0000,0.000000,D3.2 – C2
1579,R001567,Tuerca plástica manguera 2.3 mm,153.0000,0.000000,D3.2 – C2
1580,R001568,Válvula three way,4.0000,180.000000,D3.2 – C2
1581,R001569,Venturi,2.0000,0.000000,D3.2 – C2
1582,R001570,Generador de alto voltaje,2.0000,0.000000,D3.2 – C2
1583,R001571,Manguera blanca de 1.5 mm,17.0000,0.000000,D3.2 – C2
1584,R001572,Manguera blanca de 2.3 mm,14.3000,0.000000,D3.2 – C2
1585,R001573,Manguera blanca de 4 mm,16.5000,0.000000,D3.2 – C2
1586,R001574,Sensor de presión 1608359,1.0000,0.000000,D3.2 – C2
1587,R001575,Válvula three way,3.0000,0.000000,D3.2 – C2
1588,R001576,"Kit de herramientas, LEADJET",1.0000,0.000000,D3.3
1589,R001577,Micropump (bomba de tinta),3.0000,0.000000,D3.3
1590,R001578,Sensor de presión 1012613,3.0000,0.000000,D3.3
1591,R001579,Sensor de presión 1220467,3.0000,0.000000,D3.3
1592,R001580,Spray gum,0.0000,0.000000,D3.3
1593,R001581,Viscosímetro,0.0000,0.000000,D3.3
1594,R001582,"Fuente de poder 5 v, 12 v, -12 v",3.0000,0.000000,D3.3 – C1
1595,R001583,Spray gum 7 boquillas,3.0000,0.000000,D3.3 – C1
1596,R001584,Aguja 62,1.0000,0.000000,D3.3 – C1
1597,R001585,Disipador para resistencias,1.0000,0.000000,D3.3 – C1
1598,R001586,Electroválvula 24V,17.0000,36.000000,D3.3 – C1
1599,R001587,Filtro de spray,10.0000,0.000000,D3.3 – C1
1600,R001588,Fuente de poder 24VDC 4.5A,3.0000,0.000000,D3.3 – C1
1601,R001589,O ´ring  4 mm x 0.5 mm blanco,43.0000,0.000000,D3.3 – C1
1602,R001590,O ´ring  4 mm x 0.5 mm negro,28.0000,0.000000,D3.3 – C1
1603,R001591,Power SWITCH,2.0000,0.000000,D3.3 – C1
1604,R001592,Resistencias de 5K 25V,3.0000,0.000000,D3.3 – C1
1605,R001593,Sensor de nivel de solvente,4.0000,0.000000,D3.3 – C1
1606,R001594,Sensor de presión,9.0000,85.000000,D3.3 – C1
1607,R001595,Sensor de señal GR-D11,5.0000,75.000000,D3.3 – C1
1608,R001596,Tarjeta madre  K053024,1.0000,0.000000,D3.3 – C1
1609,R001597,Tarjeta madre  K053024; V160,5.0000,280.000000,D3.3 – C1
1610,R001598,Tarjeta TOUCH SCREEM,1.0000,0.000000,D3.3 – C1
1611,R001599,Touch screen,1.0000,0.000000,D3.3 – C1
1612,R001600,Tuerca de aguja 62,1.0000,0.000000,D3.3 – C1
1613,R001601,Válvula antiretorno,2.0000,0.000000,D3.3 – C1
1614,R001602,Ventilador de 24V C60025x24BPCP1,1.0000,0.000000,D3.3 – C1
1615,R001603,Ventilador de 24V C8025x24BPLP1,1.0000,0.000000,D3.3 – C1
1616,R001604,Viscosímetro,5.0000,85.000000,D3.3 – C1
1617,R001605,Base para rodillo,0.0000,0.000000,D3.4
1618,R001606,Bolsas para basura,0.0000,0.000000,D3.4
1619,R001607,Cinta de precaución,3.0000,49.105000,D3.4
1620,R001608,Cinturón de cuero talla L - Protección Lumbar,4.0000,75.892500,D3.4
1621,R001609,Cinturón de protección lumbar talla M,8.0000,80.000000,D3.4
1622,R001610,Cinturón de protección lumbar talla S,6.0000,80.000000,D3.4
1623,R001611,"Cinturón de protección lumbar talla M, elástico",4.0000,65.000000,D3.4
1624,R001612,Escobas,0.0000,0.000000,D3.4
1625,R001613,Gabacha de cuero,6.0000,44.643333,D3.4
1626,R001614,Guantes anticorte talla L,57.0000,71.429000,D3.4
1627,R001615,Guantes anticorte talla M,71.0000,71.428500,D3.4
1628,R001616,Guantes de cuero manga corta talla M,0.0000,0.000000,D3.4
1629,R001617,Guantes de nitrilo limpieza,5.0000,13.393333,D3.4
1630,R001618,Guantes mangalarga,10.0000,26.785000,D3.4
1631,R001619,Lentes oscuros,31.0000,9.821667,D3.4
1632,R001620,Lentes transparentes,20.0000,11.000000,D3.4
1633,R001621,Limpia vidrios,2.0000,0.000000,D3.4
1634,R001622,Trapeadores,0.0000,0.000000,D3.4
1635,R001623,"Filtro en Y Ø1/2"""" acero inoxidable""",0.0000,0.000000,E1.3 - 04
1636,R001624,"Válvula de retención Ø 1/2""""""",0.0000,0.000000,E3.2
1637,R001625,Cilindro de 1900 N Ø 14 / 28,0.0000,0.000000,E1.2
1638,R001626,Cilindro de 1400 N Ø 8 / 15,0.0000,0.000000,E1.2
1639,R001627,"Manguera vacío aire 1 1/4""""""",15.0000,0.000000,C1.5
1640,R001628,"Manguera S&D agua rural 3/4""""""",30.0000,0.000000,C1.5
1641,R001629,Retenedor 20 x 28 x 5,2.0000,0.000000,E2.3 - 11
1642,R001630,Ruedas para aplicación de barniz,10.0000,0.000000,C2.3
1643,R001631,Poxipol transparente,1.0000,75.895000,E4.3
1644,R001632,Jabón industrial tipo crema,7.0000,0.000000,E4.3
1645,R001633,Tornillo cilíndrico Allen M05 x 35 mm HN,32.0000,0.982000,E3.1 - 2
1646,R001634,Tornillo cilíndrico Allen M8 x 30,60.0000,0.000000,E3.1 – 02
1647,R001635,Rollo de teflón de 3/4”,5.0000,0.000000,E4.2
1648,R001636,Válvula 5/2,15.0000,0.000000,E2.2 - 12
1649,R001637,Válvula 3/2,13.0000,0.000000,E2.2 - 19
1650,R001638,Bobina AC24V,3.0000,0.000000,E2.2 - 19
1651,R001639,Bobina DC12V,4.0000,0.000000,E2.2 - 12
1652,R001640,Cilindro KMA25X10SCA,2.0000,0.000000,D2.4
1653,R001641,Sensor para Cilindro KMA25X10SCA,2.0000,0.000000,D2.4
1654,R001642,Válvula racor manguera de 6 mm,10.0000,48.214000,E1.3 - 12
1655,R001643,Válvula racor manguera de 8 mm,10.0000,53.884000,E1.3 - 12
1656,R001644,Sensor BMS2M-MDT,2.0000,0.000000,D1.1
1657,R001645,"Válvula 3/2 pilotada de 1/4 NPT, 24VDC VP342-5DZ-02A",6.0000,263.392000,D1.2
1658,R001646,Tornillo cilíndrico Allen M8 x 70,36.0000,0.000000,E3.1 – 02
1659,R001647,Tornillo cilíndrico Allen M8 x 40,12.0000,0.000000,E3.1 – 02
1660,R001648,"Tornillo hexagonal de 3/8"""" x 1 1/4""""""",96.0000,0.000000,E3.1 – 02
1661,R001649,"Tuerca de 3/8""""""",100.0000,0.000000,E3.1 – 02
1662,R001650,"Arandela de presión de 3/8""""""",100.0000,0.000000,E3.1 – 02
1663,R001651,Tubo de llanta 7.00 x 12,2.0000,0.000000,A3.3
1664,R001652,"Resorte a tensión Ø9/16"""" x 3"""" Øalam 1/16""""""",10.0000,0.000000,E2.3 - 12
1665,R001653,Tuerca de seguridad de 10 mm,2.0000,0.000000,E3.1 – 02
1666,R001654,Válvula de paso racor de 8 mm,2.0000,0.000000,E1.3 - 12
1667,R001655,Válvula de paso racor de 6 mm,5.0000,0.000000,E1.3 - 12
1668,R001656,Regulador roscado en L de 3 mm x 04 mm,1.0000,0.000000,E1.3 - 13
1669,R001657,Racor rápido en Y de 08 mm,10.0000,12.679000,E1.3 - 12
1670,R001658,"Electro Válvula 3/2 , 24VDC 1/4 NPT, alto caudal",4.0000,0.000000,E2.2 - 12
1671,R001659,Retenedor 12 x 22 x 7,22.0000,2.272000,E2.3 - 11
1672,R001660,Rueda de soldar superior Ø 116mm,1.0000,0.000000,D2.2
1673,R001661,Rueda de soldar inferior Ø 91 mm,1.0000,0.000000,D2.2
1674,R001662,"Ventosa plástica de 2""""""",20.0000,0.000000,D2.2
1675,R001663,Rodillo de alambre,2.0000,0.000000,D2.2
1676,R001664,Ventosas desapilador,4.0000,0.000000,D2.2
1677,R001665,Cilindro SAU40X100S,2.0000,0.000000,D2.2
1678,R001666,Driverboard,1.0000,0.000000,D2.2
1679,R001667,Generador de vacío,3.0000,8.855000,D2.2
1680,R001668,Rodillos blancos,65.0000,0.000000,D2.2
1681,R001669,Rodillos naranja,50.0000,0.000000,D2.2
1682,R001670,Modulo de transistores INFINEOS IGBT G2201,1.0000,0.000000,D2.2
1683,R001671,Faja 20-HTD5M-4000,1.0000,0.000000,D2.2
1684,R001672,Relé Térmico LRN22N 16-24A01,1.0000,0.000000,D2.2
1685,R001673,Contactor 220V 50 Hz 11Kw-380V,1.0000,0.000000,D2.2
1686,R001674,Faja HTD 816 - 8M,1.0000,0.000000,D2.2
1687,R001675,Faja HTD 960 - 8M,1.0000,0.000000,D2.2
1688,R001676,Faja HTD 880 - 8M,1.0000,0.000000,D2.2
1689,R001677,Faja HTD 800 - 8M,1.0000,0.000000,D2.2
1690,R001678,Faja HTD 760 - 8M,1.0000,0.000000,D2.2
1691,R001679,Faja HTD 640 - 8M,1.0000,0.000000,D2.3
1692,R001680,Faja HTD 560 - 5M,1.0000,0.000000,D2.2
1693,R001681,Guía de botes,4.0000,0.000000,D2.2
1694,R001682,Faja HTD 496 - 8M,2.0000,0.000000,D2.2
1695,R001683,Faja 30 - HTD 8M - 16640,1.0000,0.000000,D2.2
1696,R001684,Display,2.0000,0.000000,D2.2
1697,R001685,Convertidor NPN a PNP,1.0000,0.000000,D2.2
1698,R001686,Tarjeta de soldadura,1.0000,0.000000,D2.2
1699,R001687,Manguera de 16 mm,1.0000,0.000000,D2.2
1700,R001688,Pinceles,61.0000,4.375000,D2.2
1701,R001689,Faja A965LI,5.0000,0.000000,D2.2
1702,R001690,Faja HTD 600 - 5M,2.0000,0.000000,D2.2
1703,R001691,Faja A1100LI,2.0000,0.000000,D2.2
1704,R001692,Cilindro MBL25x125CA 10-J-V,2.0000,0.000000,D2.2
1705,R001693,Cilindro SC63x75,2.0000,0.000000,D2.2
1706,R001694,Cilindro SC40x25S,0.0000,0.000000,D2.2
1707,R001695,Cilindro SC63x75S,0.0000,0.000000,D2.2
1708,R001696,Regulador roscado en L de 3/8” x 10 mm,0.0000,0.000000,D2.2
1709,R001697,"Cinturón de protección lumbar talla S, elástico",7.0000,65.000000,E1.3 - 13
1710,R001698,Cemento de contacto 1/8 galón,2.0000,0.000000,D3.4
1711,R001699,Tapaderas para drenajes,0.0000,0.000000,E4.2
1712,R001700,Aguja aplicador de polvo,8.0000,0.000000,A1.0
1713,R001701,Aplicador de nitrógeno 142-160,1.0000,0.000000,AS 2.3 – 10
1714,R001702,Aplicador de nitrógeno 76-86,2.0000,0.000000,AS 2.0
