id;numero_ot;codigo_actividad;Prioridad;frecuencia_new;dia_semana;semana_mes;mes;dia_mes;actividad;duracion;observaciones;fecha_creacion;;;
1054;186;AS1104;Alta;Diaria;0;0;0;0;Verificación de cojines, rodillos, tensores y sprocket ;3;Operador;2026-01-13 12:11:23;;;
1055;186;AS1105;Alta;Mensual;5;3;0;0;Verificación de fajas y/o cadena de rodillos ;10;Mecánico;2026-01-13 12:11:23;;;
1056;49;AS1106;Alta;Anual;4;2;12;0;Apretar zonas de transición de corriente atornilladas ;15;Electricista;2026-01-13 12:11:23;;;
1057;49;AS1107;Alta;Anual;1;1;11;0;Limpieza general de paneles eléctricos ;15;Electricista;2026-01-13 12:11:23;;;
1058;49;AS1108;Alta;Anual;6;2;4;0;Revisión de motor ;30;Electricista;2026-01-13 12:11:23;;;
1059;187;AS1109;Alta;Diaria;0;0;0;0;Limpieza de superficie ;2;Operador;2026-01-13 12:11:23;;;
1060;187;AS1110;Alta;Diaria;0;0;0;0;Lubricación de rodamientos ;2;Operador;2026-01-13 12:11:23;;;
1061;187;AS1111;Alta;Diaria;0;0;0;0;Verificación de cojines, rodillos, tensores y sprocket ;3;Operador;2026-01-13 12:11:23;;;
1062;187;AS1112;Alta;Mensual;1;3;0;0;Verificación de fajas y/o cadena de rodillos ;10;Mecánico;2026-01-13 12:11:23;;;
1063;154;AS1113;Alta;Anual;3;2;7;0;Apretar zonas de transición de corriente atornilladas ;15;Electricista;2026-01-13 12:11:23;;;
1064;154;AS1114;Alta;Anual;4;3;10;0;Limpieza general de paneles eléctricos ;15;Electricista;2026-01-13 12:11:23;;;
1065;154;AS1115;Alta;Anual;5;2;9;0;Revisión de motor ;30;Electricista;2026-01-13 12:11:23;;;
1066;188;AS1116;Alta;Diaria;0;0;0;0;Limpieza de superficie ;2;Operador;2026-01-13 12:11:23;;;
1067;188;AS1117;Alta;Diaria;0;0;0;0;Lubricación de rodamientos ;2;Operador;2026-01-13 12:11:23;;;
1068;188;AS1118;Alta;Diaria;0;0;0;0;Verificación de cojines, rodillos, tensores y sprocket ;3;Operador;2026-01-13 12:11:23;;;
1069;188;AS1119;Alta;Mensual;5;4;0;0;Verificación de fajas y/o cadena de rodillos ;10;Mecánico;2026-01-13 12:11:23;;;
1070;50;AS1120;Alta;Anual;6;3;1;0;Apretar zonas de transición de corriente atornilladas ;15;Electricista;2026-01-13 12:11:23;;;
1071;50;AS1121;Alta;Anual;1;1;1;0;Limpieza general de paneles eléctricos ;15;Electricista;2026-01-13 12:11:23;;;
1072;50;AS1122;Alta;Anual;2;3;8;0;Revisión de motor ;30;Electricista;2026-01-13 12:11:23;;;
1073;189;AS1123;Alta;Diaria;0;0;0;0;Limpieza de superficie ;2;Operador;2026-01-13 12:11:23;;;
1074;189;AS1124;Alta;Diaria;0;0;0;0;Lubricación de rodamientos ;2;Operador;2026-01-13 12:11:23;;;
1075;189;AS1125;Alta;Diaria;0;0;0;0;Verificación de cojines, rodillos, tensores y sprocket ;3;Operador;2026-01-13 12:11:23;;;
1076;189;AS1126;Alta;Mensual;2;4;0;0;Verificación de fajas y/o cadena de rodillos ;10;Mecánico;2026-01-13 12:11:23;;;
1077;155;AS1127;Alta;Anual;3;3;11;0;Apretar zonas de transición de corriente atornilladas ;15;Electricista;2026-01-13 12:11:23;;;
1078;155;AS1128;Alta;Anual;5;1;3;0;Limpieza general de paneles eléctricos ;15;Electricista;2026-01-13 12:11:23;;;
1079;155;AS1129;Alta;Anual;4;1;2;0;Revisión de motor ;30;Electricista;2026-01-13 12:11:23;;;
1080;190;AS1130;Alta;Diaria;0;0;0;0;Limpieza de superficie ;2;Operador;2026-01-13 12:11:23;;;
1081;190;AS1131;Alta;Diaria;0;0;0;0;Lubricación de rodamientos ;2;Operador;2026-01-13 12:11:23;;;
1082;190;AS1132;Alta;Diaria;0;0;0;0;Verificación de cojines, rodillos, tensores y sprocket ;3;Operador;2026-01-13 12:11:23;;;
1083;190;AS1133;Alta;Mensual;6;4;0;0;Verificación de fajas y/o cadena de rodillos ;10;Mecánico;2026-01-13 12:11:23;;;
1084;51;AS1134;Alta;Anual;6;4;11;0;Apretar zonas de transición de corriente atornilladas ;15;Electricista;2026-01-13 12:11:23;;;
1085;51;AS1135;Alta;Anual;4;4;4;0;Limpieza general de paneles eléctricos ;15;Electricista;2026-01-13 12:11:23;;;
1086;51;AS1136;Alta;Anual;1;4;5;0;Revisión de motor ;30;Electricista;2026-01-13 12:11:23;;;
1087;191;AS1137;Alta;Diaria;0;0;0;0;Limpieza de superficie ;2;Operador;2026-01-13 12:11:23;;;
1088;191;AS1138;Alta;Diaria;0;0;0;0;Lubricación de rodamientos ;2;Operador;2026-01-13 12:11:23;;;
1089;191;AS1139;Alta;Diaria;0;0;0;0;Verificación de cojines, rodillos, tensores y sprocket ;3;Operador;2026-01-13 12:11:23;;;
1090;191;AS1140;Alta;Mensual;2;3;0;0;Verificación de fajas y/o cadena de rodillos ;10;Mecánico;2026-01-13 12:11:23;;;
1091;156;AS1141;Alta;Anual;6;1;1;0;Apretar zonas de transición de corriente atornilladas ;15;Electricista;2026-01-13 12:11:23;;;
1092;156;AS1142;Alta;Anual;5;3;8;0;Limpieza general de paneles eléctricos ;15;Electricista;2026-01-13 12:11:23;;;
1093;156;AS1143;Alta;Anual;5;4;4;0;Revisión de motor ;30;Electricista;2026-01-13 12:11:23;;;
1094;192;AS1144;Alta;Diaria;0;0;0;0;Limpieza de superficie ;2;Operador;2026-01-13 12:11:23;;;
1095;192;AS1145;Alta;Diaria;0;0;0;0;Lubricación de rodamientos ;2;Operador;2026-01-13 12:11:23;;;
1096;192;AS1146;Alta;Diaria;0;0;0;0;Verificación de cojines, rodillos, tensores y sprocket ;3;Operador;2026-01-13 12:11:23;;;
1097;192;AS1147;Alta;Mensual;2;3;0;0;Verificación de fajas y/o cadena de rodillos ;10;Mecánico;2026-01-13 12:11:23;;;
1098;52;AS1148;Alta;Anual;3;3;4;0;Apretar zonas de transición de corriente atornilladas ;15;Electricista;2026-01-13 12:11:23;;;
1099;52;AS1149;Alta;Anual;5;1;3;0;Limpieza general de paneles eléctricos ;15;Electricista;2026-01-13 12:11:23;;;
1100;52;AS1150;Alta;Anual;3;3;8;0;Revisión de motor ;30;Electricista;2026-01-13 12:11:23;;;
1101;193;AS1151;Alta;Diaria;0;0;0;0;Limpieza de superficie ;2;Operador;2026-01-13 12:11:23;;;
1102;193;AS1152;Alta;Diaria;0;0;0;0;Lubricación de rodamientos ;2;Operador;2026-01-13 12:11:23;;;
1103;193;AS1153;Alta;Diaria;0;0;0;0;Verificación de cojines, rodillos, tensores y sprocket ;3;Operador;2026-01-13 12:11:23;;;
1104;193;AS1154;Alta;Mensual;4;4;0;0;Verificación de fajas y/o cadena de rodillos ;10;Mecánico;2026-01-13 12:11:23;;;
1105;4;AS1155;Alta;Diaria;0;0;0;0;Limpieza de superficie ;2;Operador;2026-01-13 12:11:23;;;
1106;4;AS1156;Alta;Semanal;4;0;0;0;Lubricacion y limpieza de sistema de barras ;15;Operador;2026-01-13 12:11:23;;;
1107;4;AS1157;Alta;Diaria;0;0;0;0;Verificación de cojines, rodillos, tensores y sprocket ;3;Operador;2026-01-13 12:11:23;;;
1108;53;AS1158;Alta;Anual;1;3;8;0;Apretar zonas de transición de corriente atornilladas ;15;Electricista;2026-01-13 12:11:23;;;
1109;53;AS1159;Alta;Anual;5;2;9;0;Limpieza general de paneles eléctricos ;15;Electricista ;2026-01-13 12:11:23;;;
1110;53;AS1160;Alta;Anual;5;2;8;0;Revisión de motor ;30;Electricista;2026-01-13 12:11:23;;;
1111;53;AS1161;Alta;Mensual;6;4;0;0;Verificacion de sensores ;20;Electricista;2026-01-13 12:11:23;;;
1112;91;AS1162;Alta;Mensual;5;4;0;0;Inspeccion y verificacion de sistema neumatico ;45;Mecánico;2026-01-13 12:11:23;;;
1113;91;AS1163;Media;Diaria;0;0;0;0;Limpieza de donas ;15;Mecánico;2026-01-13 12:11:23;;;
1114;91;AS1164;Alta;Diaria;0;0;0;0;Limpieza de ventosas ;15;Mecánico;2026-01-13 12:11:23;;;
1115;91;AS1165;Alta;Diaria;0;0;0;0;Lubricación de rodamientos ;20;Mecánico;2026-01-13 12:11:23;;;
1116;91;AS1166;Alta;Mensual;5;1;0;0;Lubricacion y limpieza de cadenas principales ;60;Mecánico;2026-01-13 12:11:23;;;
1117;91;AS1167;Alta;Semanal;3;0;0;0;lubricar leva de elevador ;15;Mecánico;2026-01-13 12:11:23;;;
1118;91;AS1168;Alta;Semestral;6;3;4;0;Rellenar grasa de caja de engranajes de elevación ;30;Mecánico;2026-01-13 12:11:23;;;
1119;91;AS1169;Alta;Semestral;6;3;4;0;Rellenar grasa de caja de engranajes de movimiento lateral ;30;Mecánico;2026-01-13 12:11:23;;;
1120;91;AS1170;Alta;Semestral;5;4;3;0;Rellenar grasa de reductor de elevación de bulto ;25;Mecánico;2026-01-13 12:11:23;;;
1121;91;AS1171;Alta;Mensual;1;1;0;0;Verificación de fajas y/o cadena de rodillos ;10;Mecánico;2026-01-13 12:11:23;;;
1122;91;AS1172;Alta;Diaria;0;0;0;0;Verificar hules de los filos ;10;Mecánico;2026-01-13 12:11:23;;;
1123;157;AS1173;Alta;Anual;4;3;7;0;Apretar zonas de transición de corriente atornilladas ;15;Electricista;2026-01-13 12:11:23;;;
1124;157;AS1174;Alta;Anual;6;2;6;0;Limpieza general de paneles eléctricos ;15;Electricista;2026-01-13 12:11:23;;;
1125;157;AS1175;Alta;Anual;6;1;12;0;Revisión de motor ;30;Electricista;2026-01-13 12:11:23;;;
1126;157;AS1176;Alta;Mensual;3;1;0;0;Verificacion de sensores ;20;Electricista;2026-01-13 12:11:23;;;
1127;180;AS1177;Alta;Mensual;2;4;0;0;Inspeccion y verificacion de sistema neumatico ;45;Mecánico;2026-01-13 12:11:23;;;
1128;180;AS1178;Media;Diaria;0;0;0;0;Limpieza de donas ;15;Mecánico;2026-01-13 12:11:23;;;
1129;180;AS1179;Alta;Diaria;0;0;0;0;Limpieza de ventosas ;15;Mecánico;2026-01-13 12:11:23;;;
1130;180;AS1180;Alta;Diaria;0;0;0;0;Lubricación de rodamientos ;20;Mecánico;2026-01-13 12:11:23;;;
1131;180;AS1181;Alta;Mensual;2;3;0;0;Lubricacion y limpieza de cadenas principales ;60;Mecánico;2026-01-13 12:11:23;;;
1132;180;AS1182;Alta;Semanal;5;0;0;0;lubricar leva de elevador ;15;Mecánico;2026-01-13 12:11:23;;;
1133;180;AS1183;Alta;Semestral;5;1;3;0;Rellenar grasa de caja de engranajes de elevación ;30;Mecánico;2026-01-13 12:11:23;;;
1134;180;AS1184;Alta;Semestral;4;3;1;0;Rellenar grasa de caja de engranajes de movimiento lateral ;30;Mecánico;2026-01-13 12:11:23;;;
1135;180;AS1185;Alta;Semestral;1;2;5;0;Rellenar grasa de reductor de elevación de bulto ;25;Mecánico;2026-01-13 12:11:23;;;
1136;180;AS1186;Alta;Mensual;5;3;0;0;Verificación de fajas y/o cadena de rodillos ;10;Mecánico;2026-01-13 12:11:23;;;
1137;180;AS1187;Alta;Diaria;0;0;0;0;Verificar hules de los filos ;10;Mecánico;2026-01-13 12:11:23;;;
1138;215;AS1188;Alta;Diaria;0;0;0;0;Limpieza de superficie ;2;Operador;2026-01-13 12:11:23;;;
1139;215;AS1189;Alta;Semanal;1;0;0;0;Lubricacion y limpieza de sistema de barras ;15;Operador;2026-01-13 12:11:23;;;
1140;215;AS1190;Alta;Diaria;0;0;0;0;Verificación de cojines, rodillos, tensores y sprocket ;3;Operador;2026-01-13 12:11:23;;;
1141;15;AS1191;Alta;Mensual;6;2;0;0;Comprobación de conexiones neumáticas ;60;Mecánico;2026-01-13 12:11:23;;;
1142;15;AS1192;Alta;Diaria;0;0;0;0;Limpieza de alimentador ;5;Operador;2026-01-13 12:11:23;;;
1143;15;AS1193;Alta;Diaria;0;0;0;0;Limpieza de platos y shocks ;5;Operador;2026-01-13 12:11:23;;;
1144;15;AS1194;Alta;Mensual;5;1;0;0;Lubricación de cojinetes y engranaje ;60;Operador;2026-01-13 12:11:23;;;
1145;15;AS1195;Alta;Semanal;6;0;0;0;Lubricación de shocks ;30;Operador;2026-01-13 12:11:23;;;
1146;15;AS1196;Media;Diaria;0;0;0;0;Lubricacion de Tornillo de ajuste de altura y volante ;5;Operador;2026-01-13 12:11:23;;;
1147;15;AS1197;Alta;Semanal;1;0;0;0;Verificación de fugas en el sistema neumático ;10;Mecánico;2026-01-13 12:11:23;;;
1148;63;AS1198;Alta;Anual;6;2;2;0;Apretar zonas de transición de corriente atornilladas ;30;Electricista;2026-01-13 12:11:23;;;
1149;63;AS1199;Alta;Anual;4;4;4;0;Limpieza de mandos electrónicos ;30;Electricista;2026-01-13 12:11:23;;;
1150;63;AS1200;Media;Anual;2;3;1;0;Limpieza general de paneles eléctricos ;30;Electricista;2026-01-13 12:11:23;;;
1151;63;AS1201;Alta;Anual;5;3;2;0;Revisión de motores ;30;Electricista;2026-01-13 12:11:23;;;
1152;20;AS1202;Alta;Mensual;6;4;0;0;Comprobación de conexiones neumáticas ;60;Mecánico;2026-01-13 12:11:23;;;
1153;20;AS1203;Alta;Diaria;0;0;0;0;Limpieza de alimentador ;5;Operador;2026-01-13 12:11:23;;;
1154;20;AS1204;Alta;Diaria;0;0;0;0;Limpieza de platos y shocks ;5;Operador;2026-01-13 12:11:23;;;
1155;20;AS1205;Alta;Mensual;5;4;0;0;Lubricación de cojinetes y engranaje ;60;Operador;2026-01-13 12:11:23;;;
1156;20;AS1206;Alta;Semanal;2;0;0;0;Lubricación de shocks ;30;Operador;2026-01-13 12:11:23;;;
1157;20;AS1207;Media;Diaria;0;0;0;0;Lubricacion de Tornillo de ajuste de altura y volante ;5;Operador;2026-01-13 12:11:23;;;
1158;20;AS1208;Alta;Semanal;2;0;0;0;Verificación de fugas en el sistema neumático ;10;Mecánico;2026-01-13 12:11:23;;;
1159;68;AS1209;Alta;Anual;6;4;2;0;Apretar zonas de transición de corriente atornilladas ;30;Electricista;2026-01-13 12:11:23;;;
1160;68;AS1210;Alta;Mensual;1;2;0;0;Limpieza de mandos electrónicos ;30;Electricista;2026-01-13 12:11:23;;;
1161;68;AS1211;Media;Mensual;6;1;0;0;Limpieza general de paneles eléctricos ;30;Electricista;2026-01-13 12:11:23;;;
1162;68;AS1212;Alta;Quincenal;3;2;0;0;Revisión de motores ;30;Electricista;2026-01-13 12:11:23;;;
